57.07520, 1646.22607, -9.07483, 1.77393
57.26263, 1662.04517, -9.26227, 1.95483
57.45190, 1677.85742, -9.45129, 2.14233
57.64325, 1693.66235, -9.64233, 2.33740
57.83618, 1709.46045, -9.83527, 2.53906
58.03088, 1725.25122, -10.02991, 2.74817
58.22754, 1741.03442, -10.22626, 2.96484
58.42603, 1756.81055, -10.42444, 3.18848
58.62646, 1772.57886, -10.62469, 3.41992
58.82874, 1788.33960, -10.82666, 3.65894
59.03290, 1804.09277, -11.03058, 3.90552
59.23889, 1819.83813, -11.23645, 4.15979
59.44690, 1835.57544, -11.44409, 4.42212
59.65680, 1851.30493, -11.65387, 4.69214
59.86884, 1867.02612, -11.86536, 4.97070
60.08252, 1882.73926, -12.07874, 5.25708
60.29834, 1898.44421, -12.29407, 5.55164
60.51605, 1914.14062, -12.51154, 5.85474
60.73578, 1929.82861, -12.73108, 6.16626
60.95770, 1945.50781, -12.95221, 6.48645
61.18134, 1961.17871, -13.17566, 6.81494
61.40717, 1976.84058, -13.40082, 7.15234
61.63495, 1992.49365, -13.62823, 7.49866
61.86475, 2008.13770, -13.85754, 7.85400
62.09686, 2023.77258, -14.08868, 8.21814
61.71143, -6.84631, 2.29645, 6.85291
61.75739, 9.32275, 2.24988, 6.68323
61.80438, 25.49115, 2.20245, 6.51416
61.85236, 41.65887, 2.15387, 6.34583
61.90131, 57.82593, 2.10425, 6.17828
61.95135, 73.99237, 2.05383, 6.01154
62.00238, 90.15771, 2.00232, 5.84552
62.05457, 106.32227, 1.94965, 5.68048
62.10754, 122.48602, 1.89624, 5.51624
62.16180, 138.64868, 1.84167, 5.35327
62.21698, 154.81055, 1.78601, 5.19104
62.27313, 170.97131, 1.72931, 5.02997
62.33051, 187.13104, 1.67175, 4.87000
62.38898, 203.28949, 1.61285, 4.71106
62.44849, 219.44696, 1.55310, 4.55347
62.50897, 235.60321, 1.49213, 4.39691
62.57056, 251.75812, 1.43036, 4.24176
62.63324, 267.91162, 1.36725, 4.08795
62.69714, 284.06409, 1.30310, 3.93542
62.76215, 300.21497, 1.23792, 3.78430
62.82806, 316.36438, 1.17169, 3.63483
62.89520, 332.51245, 1.10425, 3.48663
62.96350, 348.65887, 1.03577, 3.34003
63.03302, 364.80383, 0.96637, 3.19507
63.10339, 380.94708, 0.89551, 3.05170
63.17499, 397.08862, 0.82373, 2.91010
63.24786, 413.22845, 0.75067, 2.77008
63.32178, 429.36658, 0.67664, 2.63208
63.39685, 445.50287, 0.60126, 2.49567
63.47321, 461.63721, 0.52502, 2.36127
63.55048, 477.76965, 0.44739, 2.22882
63.62915, 493.90021, 0.36859, 2.09827
63.70886, 510.02869, 0.28882, 1.96973
63.78986, 526.15503, 0.20758, 1.84338
63.87213, 542.27936, 0.12543, 1.71918
63.95551, 558.40137, 0.04193, 1.59711
64.03998, 574.52124, -0.04254, 1.47736
64.12585, 590.63885, -0.12848, 1.35974
64.21283, 606.75409, -0.21558, 1.24457
64.30103, 622.86688, -0.30383, 1.13177
64.39044, 638.97729, -0.39325, 1.02148
64.48114, 655.08521, -0.48395, 0.91357
64.57318, 671.19043, -0.57599, 0.80841
64.66626, 687.29321, -0.66925, 0.70569
64.76068, 703.39325, -0.76367, 0.60571
64.85651, 719.49060, -0.85931, 0.50842
64.95349, 735.58521, -0.95648, 0.41394
65.05182, 751.67688, -1.05475, 0.32227
65.15131, 767.76575, -1.15442, 0.23346
65.25220, 783.85156, -1.25519, 0.14771
65.35437, 799.93445, -1.35736, 0.06488
65.45782, 816.01428, -1.46082, -0.01483
65.56262, 832.09100, -1.56561, -0.09149
65.66876, 848.16443, -1.67169, -0.16486
65.77625, 864.23474, -1.77917, -0.23511
65.88495, 880.30164, -1.88794, -0.30194
65.99524, 896.36523, -1.99805, -0.36548
66.10663, 912.42542, -2.10944, -0.42560
66.21954, 928.48206, -2.22229, -0.48218
66.33368, 944.53516, -2.33649, -0.53516
66.44916, 960.58472, -2.45197, -0.58466
66.56616, 976.63049, -2.56879, -0.63037
66.68463, 992.67261, -2.68726, -0.67242
66.80438, 1008.71088, -2.80695, -0.71063
66.92560, 1024.74536, -2.92804, -0.74512
67.04816, 1040.77576, -3.05048, -0.77539
67.17212, 1056.80225, -3.17468, -0.80188
67.29767, 1072.82471, -3.29999, -0.82422
67.42450, 1088.84302, -3.42682, -0.84253
67.55286, 1104.85706, -3.55511, -0.85645
67.68243, 1120.86694, -3.68475, -0.86633
67.81378, 1136.87244, -3.81610, -0.87183
67.94653, 1152.87354, -3.94861, -0.87280
68.08081, 1168.87024, -4.08270, -0.86951
68.21643, 1184.86230, -4.21838, -0.86157
68.35358, 1200.84985, -4.35553, -0.84900
68.49231, 1216.83264, -4.49408, -0.83179
68.63239, 1232.81067, -4.63434, -0.80981
68.77423, 1248.78394, -4.77594, -0.78296
68.91736, 1264.75232, -4.91907, -0.75134
69.06232, 1280.71558, -5.06390, -0.71460
69.20862, 1296.67395, -5.21033, -0.67297
69.35657, 1312.62720, -5.35803, -0.62622
